,ATHLETE_NAME,ATHLETE_COUNTRY,ATHLETE_DISCIPLINE,COACH_NAME,COACH_COUNTRY,COACH_DISCIPLINE,COACH_EVENT,FEMALE_ENTRIES,MALE_ENTRIES,TOTAL_ENTRIES,TEAM_COUNTRY,GOLD_MEDALS,SILVER_MEDALS,BRONZE_MEDALS,TOTAL_MEDALS,RANK_BY_TOTAL
7240,KOPPU Harukiirario,Japan,Water Polo,MOTOMIYA Makihiro,Japan,Water Polo,Women,122,146,268,Japan,27.0,14.0,17.0,58.0,5.0
7241,KOPPU Harukiirario,Japan,Water Polo,OMOTO Yoji,Japan,Water Polo,Men,122,146,268,Japan,27.0,14.0,17.0,58.0,5.0
7242,KOPRON Malwina,Poland,Athletics,,,,,969,1072,2041,Poland,4.0,5.0,5.0,14.0,19.0
7243,KORA Salome,Switzerland,Athletics,,,,,969,1072,2041,Switzerland,3.0,4.0,6.0,13.0,20.0
7244,KORAKAKI Anna,Greece,Shooting,,,,,178,178,356,Greece,2.0,1.0,1.0,4.0,47.0
7245,KORBAJ BARRERA Nalek,Venezuela,Boxing,,,,,102,187,289,Venezuela,1.0,3.0,0.0,4.0,47.0
7246,KORDA Jessica,United States of America,Golf,,,,,60,60,120,United States of America,39.0,41.0,33.0,113.0,1.0
7247,KORDA Nelly,United States of America,Golf,,,,,60,60,120,United States of America,39.0,41.0,33.0,113.0,1.0
7248,KORETZKY Victor,France,Cycling Mountain Bike,,,,,38,38,76,France,10.0,12.0,11.0,33.0,10.0
7249,KORIR Leonard,United States of America,Athletics,,,,,969,1072,2041,United States of America,39.0,41.0,33.0,113.0,1.0
7250,KORKMAZ Salih,Turkey,Athletics,,,,,969,1072,2041,Turkey,2.0,2.0,9.0,13.0,20.0
7251,KOROBEYNIKOVA Larisa,ROC,Fencing,,,,,107,108,215,ROC,20.0,28.0,23.0,71.0,3.0
7252,KOROKNAI Mate,Hungary,Athletics,,,,,969,1072,2041,Hungary,6.0,7.0,7.0,20.0,13.0
7253,KOROLEVA Irina,ROC,Volleyball,BARYLA Pawel,ROC,Volleyball,,144,144,288,ROC,20.0,28.0,23.0,71.0,3.0
7254,KOROLEVA Irina,ROC,Volleyball,BUSATO Sergio,ROC,Volleyball,Women,144,144,288,ROC,20.0,28.0,23.0,71.0,3.0
7255,KOROLEVA Irina,ROC,Volleyball,KONSTANTINOV Aleksei,ROC,Volleyball,,144,144,288,ROC,20.0,28.0,23.0,71.0,3.0
7256,KOROLEVA Irina,ROC,Volleyball,SAMMELVUO Tuomas,ROC,Volleyball,Men,144,144,288,ROC,20.0,28.0,23.0,71.0,3.0
7257,KOROLEVA Irina,ROC,Volleyball,YURKIN Sergey,ROC,Volleyball,,144,144,288,ROC,20.0,28.0,23.0,71.0,3.0
7258,KOROSTYLOV Pavlo,Ukraine,Shooting,,,,,178,178,356,Ukraine,1.0,6.0,12.0,19.0,16.0
7259,KORPASI Balint,Hungary,Wrestling,,,,,96,193,289,Hungary,6.0,7.0,7.0,20.0,13.0
7260,KORREL Michael,Netherlands,Judo,,,,,192,201,393,Netherlands,10.0,12.0,14.0,36.0,9.0
7261,KORSTANJE Nyls,Netherlands,Swimming,,,,,361,418,779,Netherlands,10.0,12.0,14.0,36.0,9.0
7262,KORTE Annimari,Finland,Athletics,,,,,969,1072,2041,Finland,0.0,0.0,2.0,2.0,66.0
7263,KORZENIOWSKI Pawel,Poland,Swimming,,,,,361,418,779,Poland,4.0,5.0,5.0,14.0,19.0
7264,KOS Hubert,Hungary,Swimming,,,,,361,418,779,Hungary,6.0,7.0,7.0,20.0,13.0
7265,KOSETSKAYA Evgeniya,ROC,Badminton,,,,,86,87,173,ROC,20.0,28.0,23.0,71.0,3.0
7266,KOSGEI Brigid,Kenya,Athletics,,,,,969,1072,2041,Kenya,4.0,4.0,2.0,10.0,25.0
7267,KOSONEN Silja,Finland,Athletics,,,,,969,1072,2041,Finland,0.0,0.0,2.0,2.0,66.0
7268,KOSTADINOVA Antoaneta,Bulgaria,Shooting,,,,,178,178,356,Bulgaria,3.0,1.0,2.0,6.0,39.0
7269,KOSTELECKY David,Czech Republic,Shooting,,,,,178,178,356,Czech Republic,4.0,4.0,3.0,11.0,23.0
7270,KOSTERINA Tatyana,ROC,Equestrian,,,,,73,125,198,ROC,20.0,28.0,23.0,71.0,3.0
7271,KOSTEVYCH Olena,Ukraine,Shooting,,,,,178,178,356,Ukraine,1.0,6.0,12.0,19.0,16.0
7272,KOTSOIEV Zelym,Azerbaijan,Judo,,,,,192,201,393,Azerbaijan,0.0,3.0,4.0,7.0,33.0
7273,KOU Lei,Ukraine,Table Tennis,,,,,86,86,172,Ukraine,1.0,6.0,12.0,19.0,16.0
7274,KOUAME Christian,C�te d'Ivoire,Football,ADAMA Cherif,C�te d'Ivoire,Football,,264,344,608,,,,,,
7275,KOUAME Christian,C�te d'Ivoire,Football,HAIDARA Soualiho,C�te d'Ivoire,Football,Men,264,344,608,,,,,,
7276,KOUAME Christian,C�te d'Ivoire,Football,JEROME Essapa,C�te d'Ivoire,Football,,264,344,608,,,,,,
7277,KOUAME Christian,C�te d'Ivoire,Football,KOFFI Anthony,C�te d'Ivoire,Football,,264,344,608,,,,,,
7278,KOUAME Christian,C�te d'Ivoire,Football,NEVES Christophe,C�te d'Ivoire,Football,,264,344,608,,,,,,
7279,KOUAO Koffi,C�te d'Ivoire,Football,ADAMA Cherif,C�te d'Ivoire,Football,,264,344,608,,,,,,
7280,KOUAO Koffi,C�te d'Ivoire,Football,HAIDARA Soualiho,C�te d'Ivoire,Football,Men,264,344,608,,,,,,
7281,KOUAO Koffi,C�te d'Ivoire,Football,JEROME Essapa,C�te d'Ivoire,Football,,264,344,608,,,,,,
7282,KOUAO Koffi,C�te d'Ivoire,Football,KOFFI Anthony,C�te d'Ivoire,Football,,264,344,608,,,,,,
7283,KOUAO Koffi,C�te d'Ivoire,Football,NEVES Christophe,C�te d'Ivoire,Football,,264,344,608,,,,,,
7284,KOUASSI Eboue,C�te d'Ivoire,Football,ADAMA Cherif,C�te d'Ivoire,Football,,264,344,608,,,,,,
7285,KOUASSI Eboue,C�te d'Ivoire,Football,HAIDARA Soualiho,C�te d'Ivoire,Football,Men,264,344,608,,,,,,
7286,KOUASSI Eboue,C�te d'Ivoire,Football,JEROME Essapa,C�te d'Ivoire,Football,,264,344,608,,,,,,
7287,KOUASSI Eboue,C�te d'Ivoire,Football,KOFFI Anthony,C�te d'Ivoire,Football,,264,344,608,,,,,,
7288,KOUASSI Eboue,C�te d'Ivoire,Football,NEVES Christophe,C�te d'Ivoire,Football,,264,344,608,,,,,,
7289,KOUDINOV Mikhail,New Zealand,Artistic Gymnastics,,,,,98,98,196,New Zealand,7.0,6.0,7.0,20.0,13.0
7290,KOUMA Sebastien,Mali,Swimming,,,,,361,418,779,,,,,,
7291,KOUMI EL NOUR Sadam Suliman,Sudan,Athletics,,,,,969,1072,2041,,,,,,
7292,KOUNTA Muhammad,France,Athletics,,,,,969,1072,2041,France,10.0,12.0,11.0,33.0,10.0
7293,KOUTSOYANOPULOS Giulia,Italy,Baseball/Softball,PALERMI Giovanna,Italy,Baseball/Softball,Softball,90,144,234,Italy,10.0,10.0,20.0,40.0,7.0
7294,KOUTSOYANOPULOS Giulia,Italy,Baseball/Softball,PIZZOLINI Federico,Italy,Baseball/Softball,Softball,90,144,234,Italy,10.0,10.0,20.0,40.0,7.0
7295,KOVACOCY Marian,Slovakia,Shooting,,,,,178,178,356,Slovakia,1.0,2.0,1.0,4.0,47.0
7296,KOVACS Barbara,Hungary,Athletics,,,,,969,1072,2041,Hungary,6.0,7.0,7.0,20.0,13.0
7297,KOVACS Joe,United States of America,Athletics,,,,,969,1072,2041,United States of America,39.0,41.0,33.0,113.0,1.0
7298,KOVACS Sarolta,Hungary,Modern Pentathlon,,,,,36,36,72,Hungary,6.0,7.0,7.0,20.0,13.0
7299,KOVACS Zsofia,Hungary,Artistic Gymnastics,,,,,98,98,196,Hungary,6.0,7.0,7.0,20.0,13.0
7300,KOVACS Zsofia,Hungary,Triathlon,,,,,55,55,110,Hungary,6.0,7.0,7.0,20.0,13.0
7301,KOVACSICS Aniko,Hungary,Handball,ELEK Gabor,Hungary,Handball,Women,168,168,336,Hungary,6.0,7.0,7.0,20.0,13.0
7302,KOVACSICS Aniko,Hungary,Handball,HOLANEK Zoltan,Hungary,Handball,,168,168,336,Hungary,6.0,7.0,7.0,20.0,13.0
7303,KOVALENKO Nazar,Ukraine,Athletics,,,,,969,1072,2041,Ukraine,1.0,6.0,12.0,19.0,16.0
7304,KOVALOV Stanislav,Ukraine,Rowing,,,,,257,265,522,Ukraine,1.0,6.0,12.0,19.0,16.0
7305,KOVTUN Illia,Ukraine,Artistic Gymnastics,,,,,98,98,196,Ukraine,1.0,6.0,12.0,19.0,16.0
7306,KOWALCZUK Aleksandra,Poland,Taekwondo,,,,,65,65,130,Poland,4.0,5.0,5.0,14.0,19.0
7307,KOWALCZYK Julia,Poland,Judo,,,,,192,201,393,Poland,4.0,5.0,5.0,14.0,19.0
7308,KOWALSKI Jerzy,Poland,Rowing,,,,,257,265,522,Poland,4.0,5.0,5.0,14.0,19.0
7309,KOWALUK Dariusz,Poland,Athletics,,,,,969,1072,2041,Poland,4.0,5.0,5.0,14.0,19.0
7310,KOWPLOS Katarina Rose,Australia,Shooting,,,,,178,178,356,Australia,17.0,7.0,22.0,46.0,6.0
7311,KOZAK Danuta,Hungary,Canoe Sprint,,,,,123,126,249,Hungary,6.0,7.0,7.0,20.0,13.0
7312,KOZAK Luca,Hungary,Athletics,,,,,969,1072,2041,Hungary,6.0,7.0,7.0,20.0,13.0
7313,KOZENIESKY Lucas,United States of America,Shooting,,,,,178,178,356,United States of America,39.0,41.0,33.0,113.0,1.0
7314,KOZIK Yulia,ROC,3x3 Basketball,,,,,32,32,64,ROC,20.0,28.0,23.0,71.0,3.0
7315,KOZMA Dominik,Hungary,Swimming,,,,,361,418,779,Hungary,6.0,7.0,7.0,20.0,13.0
7316,KOZOROG Alja,Slovenia,Canoe Slalom,,,,,41,41,82,Slovenia,3.0,1.0,1.0,5.0,42.0
7317,KOZUBEK Matej,Czech Republic,Marathon Swimming,,,,,25,25,50,Czech Republic,4.0,4.0,3.0,11.0,23.0
7318,KOZUCH Margareta,Germany,Beach Volleyball,,,,,48,48,96,Germany,10.0,11.0,16.0,37.0,8.0
7319,KOZUKA Miki,Japan,Hockey,AIKMAN Siegfried Gottlieb,Japan,Hockey,Men,192,192,384,Japan,27.0,14.0,17.0,58.0,5.0
7320,KOZUKA Miki,Japan,Hockey,ARNAU CREUS Xavier,Japan,Hockey,Women,192,192,384,Japan,27.0,14.0,17.0,58.0,5.0
7321,KOZUKA Miki,Japan,Hockey,MIURA Keiko,Japan,Hockey,Women,192,192,384,Japan,27.0,14.0,17.0,58.0,5.0
7322,KOZUL Deni,Slovenia,Table Tennis,,,,,86,86,172,Slovenia,3.0,1.0,1.0,5.0,42.0
7323,KOZYREV Sergei,ROC,Wrestling,,,,,96,193,289,ROC,20.0,28.0,23.0,71.0,3.0
7324,KRAFZIK Carolina,Germany,Athletics,,,,,969,1072,2041,Germany,10.0,11.0,16.0,37.0,8.0
7325,KRAJEWSKI Julia,Germany,Equestrian,,,,,73,125,198,Germany,10.0,11.0,16.0,37.0,8.0
7326,KRAJISNIK Tina,Serbia,Basketball,BENCIC Filip,Serbia,Basketball,,144,144,288,Serbia,3.0,1.0,5.0,9.0,26.0
7327,KRAJISNIK Tina,Serbia,Basketball,MALJKOVIC Marina,Serbia,Basketball,Women,144,144,288,Serbia,3.0,1.0,5.0,9.0,26.0
7328,KRALJEV Milka,Argentina,Rowing,,,,,257,265,522,Argentina,0.0,1.0,2.0,3.0,60.0
7329,KRAMARENKO Yana,Israel,Rhythmic Gymnastics,,,,,96,0,96,Israel,2.0,0.0,2.0,4.0,47.0
7330,KRAMER Andreas,Sweden,Athletics,,,,,969,1072,2041,Sweden,3.0,6.0,0.0,9.0,26.0
7331,KRAMER Mathilde U.,Denmark,Athletics,,,,,969,1072,2041,Denmark,3.0,4.0,4.0,11.0,23.0
7332,KRAMPL Mia,Slovenia,Sport Climbing,,,,,20,20,40,Slovenia,3.0,1.0,1.0,5.0,42.0
7333,KRASILNIKOV Viacheslav,ROC,Beach Volleyball,,,,,48,48,96,ROC,20.0,28.0,23.0,71.0,3.0
7334,KRASNIQI Distria,Kosovo,Judo,,,,,192,201,393,Kosovo,2.0,0.0,0.0,2.0,66.0
7335,KRASTEVA Stoyka Zhelyazkova,Bulgaria,Boxing,,,,,102,187,289,Bulgaria,3.0,1.0,2.0,6.0,39.0
7336,KRAUSE Gesa Felicitas,Germany,Athletics,,,,,969,1072,2041,Germany,10.0,11.0,16.0,37.0,8.0
7337,KRAUSZ Gergely,Hungary,Badminton,,,,,86,87,173,Hungary,6.0,7.0,7.0,20.0,13.0
7338,KRAUT Laura,United States of America,Equestrian,,,,,73,125,198,United States of America,39.0,41.0,33.0,113.0,1.0
7339,KRAVCENOKA Anastasija,Latvia,Beach Volleyball,,,,,48,48,96,Latvia,1.0,0.0,1.0,2.0,66.0
7340,KRAVCHENKO Zoya,Kazakhstan,Shooting,,,,,178,178,356,Kazakhstan,0.0,0.0,8.0,8.0,29.0
7341,KRAWIETZ Kevin,Germany,Tennis,,,,,94,97,191,Germany,10.0,11.0,16.0,37.0,8.0
7342,KREISS Fanni,Hungary,Fencing,,,,,107,108,215,Hungary,6.0,7.0,7.0,20.0,13.0
7343,KREJCIKOVA Barbora,Czech Republic,Tennis,,,,,94,97,191,Czech Republic,4.0,4.0,3.0,11.0,23.0
7344,KRETZ Amelie,Canada,Triathlon,,,,,55,55,110,Canada,7.0,6.0,11.0,24.0,11.0
7345,KRIMI Khadija,Tunisia,Rowing,,,,,257,265,522,Tunisia,1.0,1.0,0.0,2.0,66.0
7346,KRISTIANSEN Veronica,Norway,Handball,BERGE Christian,Norway,Handball,Men,168,168,336,Norway,4.0,2.0,2.0,8.0,29.0
7347,KRISTIANSEN Veronica,Norway,Handball,BREIVIK Marit,Norway,Handball,,168,168,336,Norway,4.0,2.0,2.0,8.0,29.0
7348,KRISTIANSEN Veronica,Norway,Handball,HERGEIRSSON Thorir,Norway,Handball,Women,168,168,336,Norway,4.0,2.0,2.0,8.0,29.0
7349,KRITININA Natalya,Uzbekistan,Swimming,,,,,361,418,779,Uzbekistan,3.0,0.0,2.0,5.0,42.0
7350,KRIZSAN Xenia,Hungary,Athletics,,,,,969,1072,2041,Hungary,6.0,7.0,7.0,20.0,13.0
7351,KROGER Mieke,Germany,Cycling Track,,,,,90,99,189,Germany,10.0,11.0,16.0,37.0,8.0
7352,KROMMENHOEK Guillaume,Netherlands,Rowing,,,,,257,265,522,Netherlands,10.0,12.0,14.0,36.0,9.0
7353,KROMOWIDJOJO Ranomi,Netherlands,Swimming,,,,,361,418,779,Netherlands,10.0,12.0,14.0,36.0,9.0
7354,KROPPEN Michelle,Germany,Archery,,,,,64,64,128,Germany,10.0,11.0,16.0,37.0,8.0
7355,KRPALEK Lukas,Czech Republic,Judo,,,,,192,201,393,Czech Republic,4.0,4.0,3.0,11.0,23.0
7356,KRSEK Matej,Czech Republic,Athletics,,,,,969,1072,2041,Czech Republic,4.0,4.0,3.0,11.0,23.0
7357,KRSSAKOVA Magdalena,Austria,Judo,,,,,192,201,393,Austria,1.0,1.0,5.0,7.0,33.0
7358,KRUEGER Casey,United States of America,Football,ANDONOVSKI Vlatko,United States of America,Football,Women,264,344,608,United States of America,39.0,41.0,33.0,113.0,1.0
7359,KRUEGER Casey,United States of America,Football,HARVEY Laura,United States of America,Football,,264,344,608,United States of America,39.0,41.0,33.0,113.0,1.0
7360,KRUEGER Casey,United States of America,Football,MAYBURY Elena,United States of America,Football,,264,344,608,United States of America,39.0,41.0,33.0,113.0,1.0
7361,KRUEGER Stephan,Germany,Rowing,,,,,257,265,522,Germany,10.0,11.0,16.0,37.0,8.0
7362,KRUKOWSKI Marcin,Poland,Athletics,,,,,969,1072,2041,Poland,4.0,5.0,5.0,14.0,19.0
7363,KRUMINS Edgars,Latvia,3x3 Basketball,,,,,32,32,64,Latvia,1.0,0.0,1.0,2.0,66.0
7364,KRUMINS Susan,Netherlands,Athletics,,,,,969,1072,2041,Netherlands,10.0,12.0,14.0,36.0,9.0
7365,KRUNIC Aleksandra,Serbia,Tennis,,,,,94,97,191,Serbia,3.0,1.0,5.0,9.0,26.0
7366,KRUPECKAITE Simona,Lithuania,Cycling Track,,,,,90,99,189,Lithuania,0.0,1.0,0.0,1.0,77.0
7367,KRUSE Max,Germany,Football,BUSENKELL Axel,Germany,Football,,264,344,608,Germany,10.0,11.0,16.0,37.0,8.0
7368,KRUSE Max,Germany,Football,KUNTZ Stefan,Germany,Football,Men,264,344,608,Germany,10.0,11.0,16.0,37.0,8.0
7369,KRUTH Carina Cassoe,Denmark,Equestrian,,,,,73,125,198,Denmark,3.0,4.0,4.0,11.0,23.0
7370,KRZEWINA Jakub,Poland,Athletics,,,,,969,1072,2041,Poland,4.0,5.0,5.0,14.0,19.0
7371,KUBANYCHBEKOVA Kanykei,Kyrgyzstan,Shooting,,,,,178,178,356,Kyrgyzstan,0.0,2.0,1.0,3.0,60.0
7372,KUBIAK Michal,Poland,Volleyball,BANBULA Wojciech,Poland,Volleyball,,144,144,288,Poland,4.0,5.0,5.0,14.0,19.0
7373,KUBIAK Michal,Poland,Volleyball,HEYNEN Vital,Poland,Volleyball,Men,144,144,288,Poland,4.0,5.0,5.0,14.0,19.0
7374,KUBIAK Michal,Poland,Volleyball,WOICKI Pawel,Poland,Volleyball,,144,144,288,Poland,4.0,5.0,5.0,14.0,19.0
7375,KUBIS Lukas,Slovakia,Cycling Road,,,,,70,131,201,Slovakia,1.0,2.0,1.0,4.0,47.0
7376,KUBO Takefusa,Japan,Football,HIROSE Norikazu,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7377,KUBO Takefusa,Japan,Football,KAWASE Asaki,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7378,KUBO Takefusa,Japan,Football,KAZAMA Takafumi,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7379,KUBO Takefusa,Japan,Football,MATSUODANI Yasushi,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7380,KUBO Takefusa,Japan,Football,MORIYASU Hajime,Japan,Football,Men,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7381,KUBO Takefusa,Japan,Football,TAKAKURA Asako,Japan,Football,Women,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7382,KUBOT Lukasz,Poland,Tennis,,,,,94,97,191,Poland,4.0,5.0,5.0,14.0,19.0
7383,KUBOTA Manaka,Japan,Canoe Sprint,,,,,123,126,249,Japan,27.0,14.0,17.0,58.0,5.0
7384,KUBOVA Simona,Czech Republic,Swimming,,,,,361,418,779,Czech Republic,4.0,4.0,3.0,11.0,23.0
7385,KUCZERA Piotr,Poland,Judo,,,,,192,201,393,Poland,4.0,5.0,5.0,14.0,19.0
7386,KUDASHEV Aleksandr,ROC,Swimming,,,,,361,418,779,ROC,20.0,28.0,23.0,71.0,3.0
7387,KUDERMETOVA Veronika,ROC,Tennis,,,,,94,97,191,ROC,20.0,28.0,23.0,71.0,3.0
7388,KUDLA Denis Maksymilian,Germany,Wrestling,,,,,96,193,289,Germany,10.0,11.0,16.0,37.0,8.0
7389,KUDO Kyoko,Japan,Water Polo,MOTOMIYA Makihiro,Japan,Water Polo,Women,122,146,268,Japan,27.0,14.0,17.0,58.0,5.0
7390,KUDO Kyoko,Japan,Water Polo,OMOTO Yoji,Japan,Water Polo,Men,122,146,268,Japan,27.0,14.0,17.0,58.0,5.0
7391,KUDUS Merhawi,Eritrea,Cycling Road,,,,,70,131,201,,,,,,
7392,KUECHLER Hannah,Germany,Swimming,,,,,361,418,779,Germany,10.0,11.0,16.0,37.0,8.0
7393,KUEHN Julius,Germany,Handball,GISLASON Alfred,Germany,Handball,Men,168,168,336,Germany,10.0,11.0,16.0,37.0,8.0
7394,KUENG Stefan,Switzerland,Cycling Road,,,,,70,131,201,Switzerland,3.0,4.0,6.0,13.0,20.0
7395,KUF Jan,Czech Republic,Modern Pentathlon,,,,,36,36,72,Czech Republic,4.0,4.0,3.0,11.0,23.0
7396,KUIPERS Natalia Jean,"Virgin Islands, US",Swimming,,,,,361,418,779,,,,,,
7397,KUKA Loriana,Kosovo,Judo,,,,,192,201,393,Kosovo,2.0,0.0,0.0,2.0,66.0
7398,KUKINA Marina,ROC,Rugby Sevens,KUZIN Andrey,ROC,Rugby Sevens,Women,146,151,297,ROC,20.0,28.0,23.0,71.0,3.0
7399,KUKLINOVSKA Liudmyla,Ukraine,Canoe Sprint,,,,,123,126,249,Ukraine,1.0,6.0,12.0,19.0,16.0
7400,KUKOLJ Aleksandar,Serbia,Judo,,,,,192,201,393,Serbia,3.0,1.0,5.0,9.0,26.0
7401,KUKRLE Michael,Czech Republic,Cycling Road,,,,,70,131,201,Czech Republic,4.0,4.0,3.0,11.0,23.0
7402,KUKUK Christian,Germany,Equestrian,,,,,73,125,198,Germany,10.0,11.0,16.0,37.0,8.0
7403,KUKUSHKIN Mikhail,Kazakhstan,Tennis,,,,,94,97,191,Kazakhstan,0.0,0.0,8.0,8.0,29.0
7404,KULAGINA Daria,Belarus,Artistic Swimming,SVETLICHNAYA Aliona,Belarus,Artistic Swimming,Duet,105,0,105,Belarus,1.0,3.0,3.0,7.0,33.0
7405,KULIKOV Alexandr,Kazakhstan,Canoe Slalom,,,,,41,41,82,Kazakhstan,0.0,0.0,8.0,8.0,29.0
7406,KULISH Serhiy,Ukraine,Shooting,,,,,178,178,356,Ukraine,1.0,6.0,12.0,19.0,16.0
7407,KULLBERG Emma,Sweden,Football,GERHARDSSON Peter,Sweden,Football,Women,264,344,608,Sweden,3.0,6.0,0.0,9.0,26.0
7408,KULLMANN Leonie Marlen,Germany,Swimming,,,,,361,418,779,Germany,10.0,11.0,16.0,37.0,8.0
7409,KUMAGAI Saki,Japan,Football,HIROSE Norikazu,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7410,KUMAGAI Saki,Japan,Football,KAWASE Asaki,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7411,KUMAGAI Saki,Japan,Football,KAZAMA Takafumi,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7412,KUMAGAI Saki,Japan,Football,MATSUODANI Yasushi,Japan,Football,,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7413,KUMAGAI Saki,Japan,Football,MORIYASU Hajime,Japan,Football,Men,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7414,KUMAGAI Saki,Japan,Football,TAKAKURA Asako,Japan,Football,Women,264,344,608,Japan,27.0,14.0,17.0,58.0,5.0
7415,KUMAHARA Caroline,Brazil,Table Tennis,,,,,86,86,172,Brazil,7.0,6.0,8.0,21.0,12.0
7416,KUMANAN Nethra,India,Sailing,,,,,175,175,350,India,1.0,2.0,4.0,7.0,33.0
7417,KUMAR Ashish,India,Boxing,,,,,102,187,289,India,1.0,2.0,4.0,7.0,33.0
7418,KUMAR Deepak,India,Shooting,,,,,178,178,356,India,1.0,2.0,4.0,7.0,33.0
7419,KUMAR Nikhil,United States of America,Table Tennis,,,,,86,86,172,United States of America,39.0,41.0,33.0,113.0,1.0
7420,KUMAR Sandeep,India,Athletics,,,,,969,1072,2041,India,1.0,2.0,4.0,7.0,33.0
7421,KUMAR Surender,India,Hockey,BILLAVA SURESH Ankitha,India,Hockey,Women,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7422,KUMAR Surender,India,Hockey,CLARK STEPHEN Gregg,India,Hockey,Men,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7423,KUMAR Surender,India,Hockey,MARIJNE Sjoerd,India,Hockey,Women,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7424,KUMAR Surender,India,Hockey,REID Graham John,India,Hockey,Men,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7425,KUMAR Surender,India,Hockey,SINGH Shivendra,India,Hockey,Men,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7426,KUMAR Varun,India,Hockey,BILLAVA SURESH Ankitha,India,Hockey,Women,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7427,KUMAR Varun,India,Hockey,CLARK STEPHEN Gregg,India,Hockey,Men,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7428,KUMAR Varun,India,Hockey,MARIJNE Sjoerd,India,Hockey,Women,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7429,KUMAR Varun,India,Hockey,REID Graham John,India,Hockey,Men,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7430,KUMAR Varun,India,Hockey,SINGH Shivendra,India,Hockey,Men,192,192,384,India,1.0,2.0,4.0,7.0,33.0
7431,KUMARI Deepika,India,Archery,,,,,64,64,128,India,1.0,2.0,4.0,7.0,33.0
7432,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,BOLTON Alice,Nigeria,Basketball,,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7433,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,BROWN Michael,Nigeria,Basketball,Men,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7434,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,HAM Darvin de,Nigeria,Basketball,,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7435,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,HUGHLEY JR Otis,Nigeria,Basketball,Women,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7436,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,LOUCKS Luke,Nigeria,Basketball,,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7437,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,MEDINA Bobby,Nigeria,Basketball,,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7438,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,MOHAMMED Silifat,Nigeria,Basketball,,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7439,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,ODAUDU Ogoh,Nigeria,Basketball,,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7440,KUNAIYI-AKPANAH Pallas,Nigeria,Basketball,SCHILLING April,Nigeria,Basketball,,144,144,288,Nigeria,0.0,1.0,1.0,2.0,66.0
7441,KUNDANANJI Racheal,Zambia,Football,KANUNGO Bergin,Zambia,Football,,264,344,608,,,,,,
7442,KUNDANANJI Racheal,Zambia,Football,MWAPE Bruce,Zambia,Football,Women,264,344,608,,,,,,
7443,KUNDU Agripina Khayesi,Kenya,Volleyball,de MOURA Luizomar,Kenya,Volleyball,Women,144,144,288,Kenya,4.0,4.0,2.0,10.0,25.0
7444,KUNDU Agripina Khayesi,Kenya,Volleyball,LOPES BARBOSA Leonard,Kenya,Volleyball,,144,144,288,Kenya,4.0,4.0,2.0,10.0,25.0
7445,KUNDU Agripina Khayesi,Kenya,Volleyball,VITORINO de SOUZA Marcelo,Kenya,Volleyball,,144,144,288,Kenya,4.0,4.0,2.0,10.0,25.0
7446,KUNKABAYEV Kamshybek,Kazakhstan,Boxing,,,,,102,187,289,Kazakhstan,0.0,0.0,8.0,8.0,29.0
7447,KUNZ Annie,United States of America,Athletics,,,,,969,1072,2041,United States of America,39.0,41.0,33.0,113.0,1.0
7448,KUNZANG Lenchu,Bhutan,Shooting,,,,,178,178,356,,,,,,
